district,block,village_name,village_code
Keonjhar,Keonjhar Sadar,ଯୋଗି ମଠ,0704160
Keonjhar,Keonjhar Sadar,ରଘୁନାଥପୁର,0704357
Keonjhar,Keonjhar Sadar,ରତନପୁର,0704071
Keonjhar,Keonjhar Sadar,ରାଇକଳା,0704094
Keonjhar,Keonjhar Sadar,ରାଇସୁଆଁ,0704176
Keonjhar,Keonjhar Sadar,ରାଙ୍କି,0704003
Keonjhar,Keonjhar Sadar,ରାମଚନ୍ଦ୍ର ପୁର,0704037
Keonjhar,Keonjhar Sadar,ରୁକୁଣାଦେଇପୁର ଶାସନ,0704147
Keonjhar,Keonjhar Sadar,ରେଙ୍ଗାଳବେଡା,0704059
Keonjhar,Keonjhar Sadar,ଲକ୍ଷ୍ମୀପଶି,0704348
Keonjhar,Keonjhar Sadar,ଲକ୍ଷ୍ମୀପସି,0704181
Keonjhar,Keonjhar Sadar,ଲୁହାଗୁଡି,0704118
Keonjhar,Keonjhar Sadar,ଶଙ୍କରପୁର,0704200
Keonjhar,Keonjhar Sadar,ଶଙ୍କିରି,0704145
Keonjhar,Keonjhar Sadar,ସଣ୍ଢିଆପୋଷି,0704109
Keonjhar,Keonjhar Sadar,ସତୀକୁଦର,0704077
Keonjhar,Keonjhar Sadar,ସଦରପଡା,0704196
Keonjhar,Keonjhar Sadar,ସରାସ,0704028
Keonjhar,Keonjhar Sadar,ସରାସକେଲା,0704082
Keonjhar,Keonjhar Sadar,ସଲରାପେଣ୍ଠ,0704165
Keonjhar,Keonjhar Sadar,ସହରାପସି,0704042
Keonjhar,Keonjhar Sadar,ସାତ ସିଙ୍ଗା ୟୁ.ନଂ.13,0704019
Keonjhar,Keonjhar Sadar,ସାନ ଆମୁଣି,0704108
Keonjhar,Keonjhar Sadar,ସାରିଆପସି,0704100
Keonjhar,Keonjhar Sadar,ସାହାଡ଼ାପୁର,0704146
Keonjhar,Keonjhar Sadar,ସିଙ୍ଗରାଇସୁଆଁ,0704177
Keonjhar,Keonjhar Sadar,ସିଦ୍ଧମଠ,0704001
Keonjhar,Keonjhar Sadar,ସିରିସପାଳ,0704034
Keonjhar,Keonjhar Sadar,ସିଲିସୁଆଁ,0704056
Keonjhar,Keonjhar Sadar,ସିଲିସୁଆଁ,0704173
Keonjhar,Keonjhar Sadar,ସିଲୁଆଁ ୟୁ.ନ. 15,0704022
Keonjhar,Keonjhar Sadar,ସୁନାରିପସି,0704103
Keonjhar,Keonjhar Sadar,ସୁଲେଇ ଖମାର,0704002
Keonjhar,Keonjhar Sadar,ସେଣ୍ଡକାପ,0704142
Keonjhar,Keonjhar Sadar,ସ୍ପଞ୍ଜ ପାଟଣା,0704119
Keonjhar,Keonjhar Sadar,ହରସପୁର,0704175
Keonjhar,Keonjhar Sadar,ହରିହରପୁର,0704328
Keonjhar,Keonjhar Sadar,ହଳଦିଆଗୁଣା,0704130
Keonjhar,Keonjhar Sadar,ହଳଦିଆ ଟାଙ୍ଗିରି,0704045
Keonjhar,Keonjhar Sadar,ହଳଧରପୁର,0704338
Keonjhar,Keonjhar Sadar,ହାଣ୍ଡିଭଙ୍ଗା,0704107
Keonjhar,Keonjhar Sadar,ହାତୀଆ ଟାଙ୍ଗର ଭୈରବ ପୁର ୟୁ.ନ. 7,0704010
Keonjhar,Keonjhar Sadar,ହାତୀକୂଚା,0704127
Keonjhar,Keonjhar Sadar,ହୁଣ୍ଡ଼ୁଳା,0704086
Keonjhar,Keonjhar Sadar,ଡ଼ାଳିମ୍ବାପୁର,0704166
Keonjhar,Keonjhar Sadar,ଡ଼ିମିରିଆ,0704343
Keonjhar,Keonjhar Sadar,ଡ଼ିମିରି ବାହାଳ,0704031
Keonjhar,Keonjhar Sadar,ଡ଼ିମିରି ଡ଼ିହା,0704128
Keonjhar,Keonjhar Sadar,ଡ଼ିମିରିମୁଣ୍ଡା,0704322
Keonjhar,Keonjhar Sadar,ଡ଼ିମ୍ବୋ,0704317
Kendrapada,Kendrapada,ଅଯୋଧ୍ୟାନଗର,1903327
Kendrapada,Kendrapada,ଅରୁଆ,1903360
Kendrapada,Kendrapada,ଅଲିପୁର,1903371
Kendrapada,Kendrapada,ଆଏବା,1903118
Kendrapada,Kendrapada,ଆଳିଜଙ୍ଗା,1903083
Kendrapada,Kendrapada,ଇଟିପୁର,1903201
Kendrapada,Kendrapada,ଇଡିଆଳି,1903313
Kendrapada,Kendrapada,ଇନ୍ଦୁପୁର,1903389
Kendrapada,Kendrapada,ଈଶ୍ଵରପୁର,1903319
Kendrapada,Kendrapada,ଉଚ୍ଛରପଡା ରାୟପୁର,1903205
Kendrapada,Kendrapada,ଏଣ୍ଡର,1903212
Kendrapada,Kendrapada,ଏରା,1903209
Kendrapada,Kendrapada,ଓଡିଶୋ,1903346
Kendrapada,Kendrapada,ଓରଷୋକା,1903127
Kendrapada,Kendrapada,ଓସ୍ତପୁର,1903187
Kendrapada,Kendrapada,କଂସାର,1903188
Kendrapada,Kendrapada,କଚେରିପଡା,1903072
Kendrapada,Kendrapada,କଜଳା,1903348
Kendrapada,Kendrapada,କଣିପଡା,1903241
Kendrapada,Kendrapada,କଦଳୀବାରୀ,1903197
Kendrapada,Kendrapada,କନ୍ତିଆ,1903055
Kendrapada,Kendrapada,କନ୍ତିଆ,1903291
Kendrapada,Kendrapada,କପାଳେଶ୍ଵର,1903079
Kendrapada,Kendrapada,କଳପଡା,1903073
Kendrapada,Kendrapada,କସୋଟୀ,1903134
Kendrapada,Kendrapada,କହ୍ନେଇପୁର,1903214
Kendrapada,Kendrapada,କାକଟ,1903344
Kendrapada,Kendrapada,କାଙ୍କଦିଆ,1903193
Kendrapada,Kendrapada,କୁତରଙ୍ଗ,1903117
Kendrapada,Kendrapada,କୁଶଳପୁର,1903039
Kendrapada,Kendrapada,କେଉଟଗଡ,1903385
Kendrapada,Kendrapada,କେନ୍ଦ୍ରାପଡା,1903340
Kendrapada,Kendrapada,କେଶପୁର,1903335
Kendrapada,Kendrapada,କେଶପୁର,1903361
Kendrapada,Kendrapada,କୋର ମିରିଜାପୁର,1903206
Kendrapada,Kendrapada,କୋରୁଆ,1903211
Kendrapada,Kendrapada,କୋରୋ,1903041
Kendrapada,Kendrapada,କୋଳତିରା,1903112
Kendrapada,Kendrapada,କ୍ଷେତ୍ରପାଳ,1903110
Kendrapada,Kendrapada,ଖଇରାବାଦ,1903080
Kendrapada,Kendrapada,ଖଡିଅଙ୍ଗ,1903339
Kendrapada,Kendrapada,ଖମାର କେଶପୁର,1903085
Kendrapada,Kendrapada,ଗଇଦୁଆ,1903044
Kendrapada,Kendrapada,ଗଉଡଗୋପ,1903323
Kendrapada,Kendrapada,ଗଣ୍ଡାକିଆ,1903358
Kendrapada,Kendrapada,ଗରଜଙ୍ଗ,1903111
Kendrapada,Kendrapada,ଗରାପୁର,1903078
Kendrapada,Kendrapada,ଗରୁଆଳ,1903082
Kendrapada,Kendrapada,ଗାଙ୍ଗପଡା,1903373
Kendrapada,Kendrapada,ଗୁଲନଗର,1903086
Kendrapada,Kendrapada,ଗୋଗୁଆ,1903374
Kendrapada,Kendrapada,ଗୋପ,1903326
Kendrapada,Kendrapada,ଘାଗରା,1903107
Kendrapada,Kendrapada,ଘିଗିଡିଆ,1903202
Kendrapada,Kendrapada,ଚକ ଘାଗରା,1903108
Kendrapada,Kendrapada,ଚକଡା,1903322
Kendrapada,Kendrapada,ଚକଡାବାରଙ୍ଗ,1903330
Kendrapada,Kendrapada,ଚକ୍ରୋଡା,1903047
Kendrapada,Kendrapada,ଚଣ୍ଡିଆପଲ୍ଲୀ,1903213
Kendrapada,Kendrapada,ଚନ୍ଦନପୁର,1903362
Kendrapada,Kendrapada,ଚନ୍ଦନପୁର,1903189
Kendrapada,Kendrapada,ଚରପଡା,1903104
Kendrapada,Kendrapada,ଚାଟରା,1903345
Kendrapada,Kendrapada,ଚାରିଗାଁ,1903105
Kendrapada,Kendrapada,ଜଗନ୍ନାଥପୁର,1903315
Kendrapada,Kendrapada,ଜଣ୍ଟିଲୋ,1903132
Kendrapada,Kendrapada,ଜମଧର,1903129
Kendrapada,Kendrapada,ଜମରା,1903287
Kendrapada,Kendrapada,ଜରିଆବାଡ,1903363
Kendrapada,Kendrapada,ଜୟକୃଷ୍ଣପୁର,1903106
Kendrapada,Kendrapada,ଡିହମୁଗବାରୀ,1903285
Kendrapada,Kendrapada,ଢୋଲ,1903288
Kendrapada,Kendrapada,ତନାର,1903046
Kendrapada,Kendrapada,ତମାଳ ଶାସନ,1903364
Kendrapada,Kendrapada,ତରାଣ୍ଡୋ,1903207
Kendrapada,Kendrapada,ତରାପୁର,1903048
Kendrapada,Kendrapada,ତଳବାରଙ୍ଗ,1903331
Kendrapada,Kendrapada,ତିନିପଡା,1903379
Kendrapada,Kendrapada,ତୁଣପୁର,1903071
Kendrapada,Kendrapada,ତ୍ରିଲୋଚନପୁର,1903204
Kendrapada,Kendrapada,ଦକ୍ଷିଣ,1903365
Kendrapada,Kendrapada,ଦିଲାରପୁର,1903343
Kendrapada,Kendrapada,ଦୁତିଆଳ,1903317
Kendrapada,Kendrapada,ଦେପୁର,1903196
Kendrapada,Kendrapada,ଦୋବନ୍ଧା,1903375
Kendrapada,Kendrapada,ଧୁମାତ,1903388
Kendrapada,Kendrapada,ଧୁମାତ ଶାସନ,1903102
Kendrapada,Kendrapada,ନରଣପୁର,1903359
Kendrapada,Kendrapada,ନରିଲୋ,1903052
Kendrapada,Kendrapada,ନଳପାରୀ,1903290
Kendrapada,Kendrapada,ନସଡିପୁର,1903324
Kendrapada,Kendrapada,ନାଗପୁର,1903198
Kendrapada,Kendrapada,ନିକିରାଇ,1903382
Kendrapada,Kendrapada,ନିଳକଣା,1903203
Kendrapada,Kendrapada,ନିଳକଣ୍ଠପୁର,1903366
Kendrapada,Kendrapada,ପଳସିଙ୍ଗା,1903376
Kendrapada,Kendrapada,ପାଇକରାପୁର,1903384
Kendrapada,Kendrapada,ପାଣ୍ଡିରୀ,1903311
Kendrapada,Kendrapada,ପାଳକଣା,1903042
Kendrapada,Kendrapada,ପିଙ୍ଗଳ,1903045
Kendrapada,Kendrapada,ପୁରୁଷୋତ୍ତମପୁର,1903316
Kendrapada,Kendrapada,ପୁରୁଷୋତ୍ତମପୁର,1903383
Kendrapada,Kendrapada,ପୋଇପାଟ,1903377
Kendrapada,Kendrapada,ପୋଇଲୋ,1903125
Kendrapada,Kendrapada,ଫୋରଡ,1903199
Kendrapada,Kendrapada,ବଗଡା,1903070
Kendrapada,Kendrapada,ବଡଗାଁ,1903131
Kendrapada,Kendrapada,ବଡନାଇପୁର,1903076
Kendrapada,Kendrapada,ବଡବାରଙ୍ଗ,1903329
Kendrapada,Kendrapada,ବଡମାଣତିଆ,1903367
Kendrapada,Kendrapada,ବଡହାଟ,1903342
Kendrapada,Kendrapada,ବନ୍ଧପଡା,1903194
Kendrapada,Kendrapada,ବଳଭଦ୍ରପୁର,1903133
Kendrapada,Kendrapada,ବଳରାମପୁର,1903328
Kendrapada,Kendrapada,ବସୁପୁର,1903368
Kendrapada,Kendrapada,ବାଇପୁର,1903190
Kendrapada,Kendrapada,ବାରୋ,1903200
Kendrapada,Kendrapada,ବାଲିଗୋଠ,1903357
Kendrapada,Kendrapada,ବିରସ୍ଵତୀ,1903038
Kendrapada,Kendrapada,ବିଲମୁଗବାରୀ,1903286
Kendrapada,Kendrapada,ବିଶିବିଲ,1903292
Kendrapada,Kendrapada,ବିଷ୍ଣୁଦାସପୁର,1903304
Kendrapada,Kendrapada,ବେରୁଆଁ,1903109
Kendrapada,Kendrapada,ଭଗବାନପୁର,1903318
Kendrapada,Kendrapada,ଭଗେଶ୍ଵରପୁର,1903325
Kendrapada,Kendrapada,ଭରତପୁର,1903314
Kendrapada,Kendrapada,ଭରସିଙ୍ଗ,1903372
Kendrapada,Kendrapada,ଭାଗବତପୁର,1903121
Kendrapada,Kendrapada,ଭ୍ରମରଦିଆପାଟଣା,1903380
Kendrapada,Kendrapada,ମଠସାହି,1903386
Kendrapada,Kendrapada,ମଢିଆଳ,1903338
Kendrapada,Kendrapada,ମଧୁକରପୁର,1903341
Kendrapada,Kendrapada,ମଧୁର଼କୁଳ,1903120
Kendrapada,Kendrapada,ମଧ୍ୟଖଣ୍ଡି,1903332
Kendrapada,Kendrapada,ମନକରପୁର,1903320
Kendrapada,Kendrapada,ମରଡପୁର,1903350
Kendrapada,Kendrapada,ମହିପାଳ,1903347
Kendrapada,Kendrapada,ମାଗୁରଗଣ୍ଡ ପାଟଣା,1903356
Kendrapada,Kendrapada,ମାଧପୁର,1903352
Kendrapada,Kendrapada,ମାଲପୁର,1903040
Kendrapada,Kendrapada,ମିର୍ଜାପୁର,1903113
Kendrapada,Kendrapada,ମୂଷାଡିଆ,1903369
Kendrapada,Kendrapada,ମେଘବରଡା,1903336
Kendrapada,Kendrapada,ଯଯାଙ୍ଗ,1903084
Kendrapada,Kendrapada,ଯୁଇଦାସପୁର,1903310
Kendrapada,Kendrapada,ରାମଚନ୍ଦ୍ରପୁର,1903088
Kendrapada,Kendrapada,ରାମନଗର ପାଟଣା,1903087
Kendrapada,Kendrapada,ଶାମଗୁଡିଆ,1903381
Kendrapada,Kendrapada,ଶାମସୁନ୍ଦରପୁର,1903122
Kendrapada,Kendrapada,ଶାରଙ୍ଗ,1903195
Kendrapada,Kendrapada,ଶୋଭନପୁର,1903333
Kendrapada,Kendrapada,ଶ୍ରୀବନ୍ତପୁର,1903043
Kendrapada,Kendrapada,ଶ୍ୟାମସୁନ୍ଦରପୁର,1903351
Kendrapada,Kendrapada,ସମଲପୁର,1903208
Kendrapada,Kendrapada,ସାନଗାଁ,1903130
Kendrapada,Kendrapada,ସାନନାଇପୁର,1903075
Kendrapada,Kendrapada,ସାନପନ୍ତୁରୀ,1903378
Kendrapada,Kendrapada,ସାନମଙ୍ଗରାଜପୁର,1903289
Kendrapada,Kendrapada,ସାନମାଣତିଆ,1903370
Kendrapada,Kendrapada,ସାନ୍ତସାହି,1903321
Kendrapada,Kendrapada,ସାହାସପୁର,1903387
Kendrapada,Kendrapada,ସିଙ୍ଗିରୀ,1903126
Kendrapada,Kendrapada,ସିମଳଦା,1903128
Kendrapada,Kendrapada,ସୁଜାନଗର,1903390
Kendrapada,Kendrapada,ସୁନ୍ଦରାପାଳ,1903337
Kendrapada,Kendrapada,ସୂର୍ଯ୍ୟପୁର,1903074
Gajapati,Kasinagar,ଅଙ୍କରଡା,2406013
Gajapati,Kasinagar,ଅରମଡା,2406035
Gajapati,Kasinagar,ଅଲଡା,2406036
Gajapati,Kasinagar,ଅଡ଼ାସିଙ୍ଗ,2406081
Gajapati,Kasinagar,ଆଡିଭିସିତାରାମପୁର,2406014
Gajapati,Kasinagar,ଆପଲନାଇଡୁପେଟା,2406090
Gajapati,Kasinagar,ଆଭାଲିମା,2406001
Gajapati,Kasinagar,ଆରିମ୍ବା,2406082
Gajapati,Kasinagar,ଆଲଙ୍ଗଡା,2406083
Gajapati,Kasinagar,ଇଦୁଡି,2406002
Gajapati,Kasinagar,ଉଲାଭଦ୍ରା,2406037
Gajapati,Kasinagar,ଐଣ୍ଡ୍ରି,2406071
Gajapati,Kasinagar,କଇଠଭଦ୍ରା,2406015
Gajapati,Kasinagar,କଣ୍ଟ୍ରାଯୋଡି,2406003
Gajapati,Kasinagar,କତୁରୁ,2406059
Gajapati,Kasinagar,କପୁଲିଗୋପିନାଥପେଟା,2406016
Gajapati,Kasinagar,କରଟାମ,2406091
Gajapati,Kasinagar,କରଣିଭଦ୍ରା,2406017
Gajapati,Kasinagar,କାଶିନଗର,2406004
Gajapati,Kasinagar,କିଣିଗାଁ,2406092
Gajapati,Kasinagar,କିତାଙ୍ଗି,2406038
Gajapati,Kasinagar,କୋଲା,2406018
Gajapati,Kasinagar,ଖଣ୍ଡୁରୁ,2406093
Gajapati,Kasinagar,ଖାଣ୍ଡବା,2406039
Gajapati,Kasinagar,ଖାରଡା,2406060
Gajapati,Kasinagar,ଖୁରିଗାଁ,2406005
Gajapati,Kasinagar,ଗଉରୀ,2406040
Gajapati,Kasinagar,ଗାରିଆଗୁଡା,2406019
Gajapati,Kasinagar,ଗୁଣଭଦ୍ରା,2406076
Gajapati,Kasinagar,ଗୋକୁଳା,2406094
Gajapati,Kasinagar,ଗୋଟ୍ରାଗୁଡା,2406020
Gajapati,Kasinagar,ଗୋରବା,2406072
Gajapati,Kasinagar,ଗୋରିବନ୍ଧା,2406021
Gajapati,Kasinagar,ଚଡଙ୍ଗିପୁର,2406061
Gajapati,Kasinagar,ଚନ୍ଦ୍ରେୟାପେଟା,2406022
Gajapati,Kasinagar,ଚମ୍ପାନିଗୁଡା,2406048
Gajapati,Kasinagar,ଚିତ୍ରକାରଲକ୍ଷ୍ମୀପୁର,2406084
Gajapati,Kasinagar,ଜାନିଗାଁ,2406085
Gajapati,Kasinagar,ଜାମ୍ବଡା,2406067
Gajapati,Kasinagar,ଜୟପୁର,2406062
Gajapati,Kasinagar,ତଡଭା,2406063
Gajapati,Kasinagar,ତରଳା,2406049
Gajapati,Kasinagar,ତାମେୟାପେଟା,2406023
Gajapati,Kasinagar,ଦେବଦଳା,2406050
Gajapati,Kasinagar,ଧନସରା,2406064
Gajapati,Kasinagar,ନାଭଡା,2406068
Gajapati,Kasinagar,ନାର୍ସିପୁର,2406024
Gajapati,Kasinagar,ନିଳକଣ୍ଠପୁର,2406086
Gajapati,Kasinagar,ନିଳାପୁର,2406095
Gajapati,Kasinagar,ପର୍ଶୁରାମପୁର,2406058
Gajapati,Kasinagar,ପର୍ଶୁରାମପୁର,2406065
Gajapati,Kasinagar,ପାପେୟାପେଟା,2406006
Gajapati,Kasinagar,ପାରତଡା,2406087
Gajapati,Kasinagar,ପାଲସିଙ୍ଗ,2406041
Gajapati,Kasinagar,ପୁରୁଟିଗୁଡା,2406042
Gajapati,Kasinagar,ପେଦାମାଡି,2406025
Gajapati,Kasinagar,ପେଦାମାଡିହରିପୁର,2406026
Gajapati,Kasinagar,ପୋଲୁରୁ,2406069
Gajapati,Kasinagar,ବଟଭା,2406027
Gajapati,Kasinagar,ବଡଖିଙ୍ଗା,2406077
Gajapati,Kasinagar,ବାଡିଗାଁ,2406043
Gajapati,Kasinagar,ବିଶ୍ଵାସରାୟପେଟା,2406028
Gajapati,Kasinagar,ବିସିରିଙ୍ଗି,2406051
Gajapati,Kasinagar,ବିସ୍ତଳା,2406066
Gajapati,Kasinagar,ବୁଦୁରା,2406029
Gajapati,Kasinagar,ବୁରୁଡା,2406070
Gajapati,Kasinagar,ଭାନ୍ନା,2406044
Gajapati,Kasinagar,ଭୂପତି ଲକ୍ଷ୍ମୀପୁର,2406030
Gajapati,Kasinagar,ଭେଙ୍କଟପୁର,2406096
Gajapati,Kasinagar,ଭେଙ୍କଟପୁର ଓରଫ ସୋର଼ଲୁଣ୍ଡା,2406089
Gajapati,Kasinagar,ମଦନପୁର,2406007
Gajapati,Kasinagar,ମଧୁସୁଦନପୁର,2406008
Gajapati,Kasinagar,ମିନିଗାଁ,2406052
Gajapati,Kasinagar,ମୁକୁଡିପାଡୁ,2406078
Gajapati,Kasinagar,ମେଟୁକତୁରୁ,2406073
Gajapati,Kasinagar,ରାଇମ୍ବା,2406074
Gajapati,Kasinagar,ରାଙ୍ଗାଲବୁଡି,2406075
Gajapati,Kasinagar,ରାଜପୁର,2406009
Gajapati,Kasinagar,ରାଣିପେଟା,2406079
Gajapati,Kasinagar,ରାଧାକ଼ୃଷ୍ଣପୁର,2406031
Gajapati,Kasinagar,ରାମଚନ୍ଦ୍ରପୁର,2406032
Gajapati,Kasinagar,ରାମେୟାପେଟା,2406097
Gajapati,Kasinagar,ଲାଲଗୁଡିପେଟା,2406045
Gajapati,Kasinagar,ଶୁକାନପେଟା,2406010
Gajapati,Kasinagar,ଶ୍ରୀବିଷ୍ଣୁପୁର,2406053
Gajapati,Kasinagar,ଶ୍ରୀମହାରାଜପେଟା,2406046
Gajapati,Kasinagar,ସଉରାଯୋଡୁରୁ,2406088
Gajapati,Kasinagar,ସନ୍ୟାସିପେଟା,2406098
Gajapati,Kasinagar,ସାରଥିନାଇଡୁପେଟା,2406011
Gajapati,Kasinagar,ସାରା,2406047
Gajapati,Kasinagar,ସିଆଳି,2406033
Gajapati,Kasinagar,ସିଙ୍ଗପୁର,2406057
Gajapati,Kasinagar,ସିଦ୍ଧମଡଙ୍ଗ,2406080
Gajapati,Kasinagar,ସିରିଡା,2406034
Gajapati,Kasinagar,ସୀତାପୁର,2406054
Gajapati,Kasinagar,ସୌରାଗୁଡା,2406055
Gajapati,Kasinagar,ହରିପୁର,2406012
Gajapati,Kasinagar,ହାଡୁଭାଙ୍ଗି,2406099
Gajapati,Kasinagar,ହୁନାଲିଜଗନ୍ନାଥପୁର,2406056
Rayagada,Kashipur,ଅଣାଗାର,2703370
Rayagada,Kashipur,ଅଣାଯୋର,2703307
Rayagada,Kashipur,ଅଣ୍ଡିରାକଞ୍ଚ,2703211
Rayagada,Kashipur,ଅମର ସିଙ୍ଗଗୁଡ଼ା,2703246
Rayagada,Kashipur,ଅଡ଼ା ଟାକେରୀ,2703087
Rayagada,Kashipur,ଅଡ଼ାଯୋର,2703077
Rayagada,Kashipur,ଅଡ଼ାରମାଝୀ,2703172
Rayagada,Kashipur,ଆନ୍ଧୁଖୋଲ,2703399
Rayagada,Kashipur,ଆମ୍ବାବାଲି,2703001
Rayagada,Kashipur,ଆମ୍ବ୍ବିଳଗାଡ଼ ତୁଣ୍ଡା,2703381
Rayagada,Kashipur,ଆଲିଗୁନା,2703103
Rayagada,Kashipur,ଆଲିଗୁନା ବୁଣ୍ଡେଲ,2703085
Rayagada,Kashipur,ଆଳୁତୁଙ୍ଗା,2703173
Rayagada,Kashipur,ଉପରଝିରି,2703276
Rayagada,Kashipur,ଉପର କୋଡ଼ିଙ୍ଗା,2703404
Rayagada,Kashipur,ଉପର ଢ଼େସ୍କା,2703238
Rayagada,Kashipur,ଉପରପଡ଼ି ଖାଲ,2703101
Rayagada,Kashipur,ଉମରା ଗୁଡ଼ା,2703312
Rayagada,Kashipur,ଉଷାବାଲି,2703171
Rayagada,Kashipur,ଏକଡ଼େଲି,2703306
Rayagada,Kashipur,ଓଟଘାଟି,2703002
Rayagada,Kashipur,ଓଟାଙ୍ଗ,2703003
Rayagada,Kashipur,ଓଟାଳି ମାଳ,2703102
Rayagada,Kashipur,ଓଷାପଡ଼ା,2703305
Rayagada,Kashipur,ଓଡ଼ଜାଲ,2703191
Rayagada,Kashipur,କଂସାରି ଗୁଡା,2703418
Rayagada,Kashipur,କଂସାରି ଗୁଡ଼ା,2703304
Rayagada,Kashipur,କଞ୍ଚଗୁମା,2703199
Rayagada,Kashipur,କଞ୍ଚମୁହିଁ,2703004
Rayagada,Kashipur,କଞ୍ଜାକଣା,2703169
Rayagada,Kashipur,କଞ୍ଜାଙ୍ଗମାଣ୍ଡି,2703006
Rayagada,Kashipur,କଟାଳି,2703202
Rayagada,Kashipur,କଟାଳି ଦାଖିଲ ନାରଙ୍ଗଯୋଡ଼ି,2703195
Rayagada,Kashipur,କଣ୍ଟାବାଂଝି,2703372
Rayagada,Kashipur,କଦମଚରା,2703168
Rayagada,Kashipur,କଦଳୀ ଖୋଲ,2703335
Rayagada,Kashipur,କପାଡ଼ାଙ୍ଗ,2703412
Rayagada,Kashipur,କବାଟସିଲ,2703127
Rayagada,Kashipur,କମ୍ପର,2703407
Rayagada,Kashipur,କରଞ୍ଜଗୁଡ଼ା,2703007
Rayagada,Kashipur,କରଞ୍ଜି କୁପାଖାଲ,2703178
Rayagada,Kashipur,କର୍ଣ୍ଣଖାଲ,2703044
Rayagada,Kashipur,କର୍ଲାଯୋର,2703060
Rayagada,Kashipur,କଲାଣ୍ଡିଆମ୍ବ,2703247
Rayagada,Kashipur,କଳାଖାନି,2703243
Rayagada,Kashipur,କଳାଖାନି,2703005
Rayagada,Kashipur,କଳାଗାଁ,2703158
Rayagada,Kashipur,କଶାଦର,2703369
Rayagada,Kashipur,କସନା ଖାଲ,2703045
Rayagada,Kashipur,କସନାଦର,2703249
Rayagada,Kashipur,କାଉଗୁଡ଼ା,2703303
Rayagada,Kashipur,କାଙ୍ଗତୁମା,2703165
Rayagada,Kashipur,କାଟେଲ ପଦର,2703100
Rayagada,Kashipur,କାଠ ଘରା (B),2703091
Rayagada,Kashipur,କାଠ ଘରା(ଁ),2703090
Rayagada,Kashipur,କାତି ଭଟା,2703098
Rayagada,Kashipur,କାନ୍ଥିଖମଣ,2703046
Rayagada,Kashipur,କାରାଝୋଲା,2703416
Rayagada,Kashipur,କାର୍ଲୀ,2703332
Rayagada,Kashipur,କାଲପାଇ ପଦର,2703112
Rayagada,Kashipur,କାଳିଆକଣା,2703215
Rayagada,Kashipur,କାଳିଆ ପଡ଼ା,2703302
Rayagada,Kashipur,କାଶିପୁର,2703275
Rayagada,Kashipur,କାହ୍ନୁଗୁଡ଼ା,2703234
Rayagada,Kashipur,କିଞ୍ଚିଖାଲ,2703010
Rayagada,Kashipur,କିନ୍ଦିରୀ ପଦର,2703384
Rayagada,Kashipur,କିରାମ୍ବା ପଦର,2703333
Rayagada,Kashipur,କୁକୁଡ଼ା କଟା,2703398
Rayagada,Kashipur,କୁକୁଡ଼ା ଗାଡ଼,2703050
Rayagada,Kashipur,କୁକୁଡ଼ି ସେମି,2703367
Rayagada,Kashipur,କୁଗୁପୁଟ,2703337
Rayagada,Kashipur,କୁଚେଇ ପଦର,2703363
Rayagada,Kashipur,କୁଚେର,2703338
Rayagada,Kashipur,କୁଟାଖାଲ,2703177
Rayagada,Kashipur,କୁଟାମାଳ,2703213
Rayagada,Kashipur,କୁଟିଗାଁ,2703166
Rayagada,Kashipur,କୁଟୁମି,2703292
Rayagada,Kashipur,କୁଟୁରା ଗୁଡ଼ା,2703179
Rayagada,Kashipur,କୁଟୁରୁଝୀରି,2703194
Rayagada,Kashipur,କୁନ୍ଦୁରୁ ଶିଳା,2703379
Rayagada,Kashipur,କୁମ୍ଭାଖାଲ,2703099
Rayagada,Kashipur,କୁମ୍ଭାରଶିଳା,2703190
Rayagada,Kashipur,କୁଲିଆ ପଦର,2703047
Rayagada,Kashipur,କୁଲି କୁପା -(B),2703110
Rayagada,Kashipur,କୁଲି କୁପା-(ଁ),2703111
Rayagada,Kashipur,କୁଲେର ମସ୍କା,2703048
Rayagada,Kashipur,କୁଡ଼େଇ ପଦର,2703387
Rayagada,Kashipur,କେନ୍ଦୁଗୁଡ଼ା,2703159
Rayagada,Kashipur,କେଶକର,2703008
Rayagada,Kashipur,କୋଟରାଗୁଡ଼ା,2703216
Rayagada,Kashipur,କୋଟରା ଘାଟି,2703049
Rayagada,Kashipur,କୋରଳ,2703331
Rayagada,Kashipur,କୋଲାଣ୍ଡି ପଞ୍ଜରା,2703176
Rayagada,Kashipur,କୋଡ଼ିକି ତୁଣ୍ଡା,2703371
Rayagada,Kashipur,କୋଡ଼ିକିପଦର,2703170
Rayagada,Kashipur,କୋଡ଼ି ଗୁଡ଼ା,2703113
Rayagada,Kashipur,କୋଡ଼ିତି ଖାଲ,2703336
Rayagada,Kashipur,କୋଡ଼ିପାରି,2703368
Rayagada,Kashipur,କୋଡ଼ିପାରିମରାପାଶ,2703075
Rayagada,Kashipur,କ୍ରିସାନ କେବଡ଼ି,2703079
Rayagada,Kashipur,ଖମ୍ବ ପଦର,2703334
